,region,price,description,dateStata,dateISO,year,month
9280,2,4.9899998,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9281,9,5.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9282,13,1.25,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9283,5,1.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9284,12,3.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9285,3,6.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9286,7,10.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9287,3,1.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9288,9,3.49,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9289,12,1.99,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9290,2,5.4899998,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9291,12,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9292,3,11.99,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9293,12,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9294,6,9.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9295,5,9.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9296,12,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9297,6,5.4899998,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9298,12,1.99,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9299,4,4.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9300,9,2.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9301,13,19.950001,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9302,7,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9303,4,10.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9304,5,1.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9305,2,8.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9306,2,19.99,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9307,3,1.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9308,12,5.3000002,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9309,6,4.9899998,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9310,8,1.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9311,5,7.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9312,2,4.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9313,2,8.9899998,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9314,12,1.99,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9315,12,10.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9316,11,2.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9317,2,5.4899998,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9318,9,4.9899998,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9319,3,5.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9320,3,1.99,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9321,7,1.49,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9322,6,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9323,7,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9324,2,8.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9325,8,4.9899998,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9326,2,5.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9327,9,5.4899998,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9328,6,3.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9329,6,3.49,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9330,3,1.29,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9331,10,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9332,2,10.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9333,5,3.49,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9334,13,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9335,3,8.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9336,3,6.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9337,11,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9338,12,9.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9339,6,6.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9340,3,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9341,8,4.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9342,7,9.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9343,7,1.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9344,3,1.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9345,3,10.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9346,4,3.49,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9347,3,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9348,13,9.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9349,11,10.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9350,8,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9351,7,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9352,5,3.49,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9353,8,9.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9354,6,5.3000002,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9355,9,1.99,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9356,2,11.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9357,9,9.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9358,8,10.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9359,6,10.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9360,3,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9361,4,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9362,12,5.3899999,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9363,8,3.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9364,10,10.0,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9365,11,9.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9366,10,4.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9367,3,1.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9368,4,9.5,MULTI-VITAMINS CAPSULES/TABLET,01-04-2022,2022-04-01,2022,4
9369,7,0.28999999,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9370,3,1.65,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9371,5,3.5,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9372,12,1.8,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9373,10,1.89,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9374,11,2.2,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9375,5,1.89,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9376,6,0.80000001,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9377,3,1.8,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9378,6,1.65,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9379,3,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9380,2,0.55000001,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9381,12,0.49000001,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9382,3,1.6900001,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9383,3,1.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9384,3,9.9899998,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9385,3,0.49000001,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9386,12,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9387,2,1.5,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9388,7,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9389,9,0.5,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9390,9,1.89,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9391,5,2.29,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9392,2,0.38999999,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9393,3,0.44999999,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9394,13,1.99,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9395,4,1.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9396,7,1.8,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9397,8,1.65,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9398,12,2.29,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9399,11,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9400,7,1.6,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9401,9,2.29,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9402,3,1.9,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9403,13,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9404,3,2.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9405,8,0.28999999,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9406,5,2.4000001,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9407,13,0.69,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9408,12,0.60000002,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9409,3,4.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9410,5,0.55000001,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9411,11,1.65,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9412,12,1.6900001,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9413,12,2.4000001,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9414,11,0.44999999,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9415,2,3.29,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9416,3,2.45,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9417,8,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9418,9,1.5,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9419,5,1.65,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9420,4,1.65,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9421,9,1.6900001,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9422,4,1.65,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9423,7,0.5,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9424,4,0.49000001,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9425,12,2.4000001,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9426,6,1.29,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9427,9,1.29,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9428,8,0.75,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9429,12,2.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9430,2,2.5,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9431,12,2.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9432,4,1.35,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9433,12,1.8,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9434,2,0.28999999,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9435,2,2.29,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9436,12,1.65,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9437,8,2.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9438,6,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9439,12,2.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9440,10,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9441,5,0.49000001,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9442,13,1.65,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9443,7,2.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9444,5,4.29,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9445,4,0.79000002,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9446,6,0.28999999,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9447,11,1.65,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9448,9,1.65,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9449,7,1.65,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9450,3,2.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9451,6,2.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9452,2,1.65,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9453,9,1.8,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9454,11,0.28999999,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9455,9,2.29,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9456,5,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9457,9,2.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9458,10,2.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9459,7,1.7,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9460,10,2.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9461,8,0.28999999,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9462,4,0.49000001,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9463,3,1.7,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9464,10,1.65,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9465,3,2.23,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9466,6,2.2,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9467,3,3.5,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9468,8,0.55000001,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9469,4,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9470,2,1.99,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9471,9,2.29,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9472,2,7.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9473,7,1.8,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9474,2,5.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9475,7,2.77,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9476,12,2.29,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9477,9,2.29,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9478,9,0.80000001,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9479,13,1.89,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9480,8,0.49000001,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9481,10,1.8,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9482,2,1.95,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9483,3,0.55000001,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9484,2,1.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9485,2,1.99,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9486,9,2.3900001,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9487,5,1.35,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9488,4,2.45,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9489,13,1.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9490,3,0.80000001,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9491,2,4.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9492,8,2.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9493,11,2.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9494,3,4.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9495,7,0.49000001,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9496,11,2.4000001,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9497,5,2.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9498,2,0.69,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9499,7,1.29,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9500,6,1.65,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9501,5,1.65,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9502,8,0.49000001,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9503,6,2.29,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9504,9,2.4000001,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9505,2,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9506,6,2.45,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9507,2,0.94999999,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9508,9,3.8900001,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9509,13,1.8,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9510,3,1.89,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9511,7,2.0,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9512,3,1.8,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9513,4,0.40000001,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9514,8,2.45,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9515,8,3.5,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9516,10,0.80000001,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9517,9,2.29,PAIN KILLER TABLETS-16-24 PACK,01-04-2022,2022-04-01,2022,4
9518,2,4.0,COLD/FLU DRINK POWDER,01-04-2022,2022-04-01,2022,4
9519,3,4.6900001,COLD/FLU DRINK POWDER,01-04-2022,2022-04-01,2022,4
9520,8,4.79,COLD/FLU DRINK POWDER,01-04-2022,2022-04-01,2022,4
9521,2,4.1500001,COLD/FLU DRINK POWDER,01-04-2022,2022-04-01,2022,4
9522,4,4.5999999,COLD/FLU DRINK POWDER,01-04-2022,2022-04-01,2022,4
9523,9,4.3899999,COLD/FLU DRINK POWDER,01-04-2022,2022-04-01,2022,4
9524,4,4.79,COLD/FLU DRINK POWDER,01-04-2022,2022-04-01,2022,4
9525,13,4.0,COLD/FLU DRINK POWDER,01-04-2022,2022-04-01,2022,4
9526,2,5.4899998,COLD/FLU DRINK POWDER,01-04-2022,2022-04-01,2022,4
9527,6,4.79,COLD/FLU DRINK POWDER,01-04-2022,2022-04-01,2022,4
9528,9,5.0,COLD/FLU DRINK POWDER,01-04-2022,2022-04-01,2022,4
9529,5,4.0,COLD/FLU DRINK POWDER,01-04-2022,2022-04-01,2022,4
9530,4,4.0,COLD/FLU DRINK POWDER,01-04-2022,2022-04-01,2022,4
9531,2,5.4899998,COLD/FLU DRINK POWDER,01-04-2022,2022-04-01,2022,4
9532,2,4.79,COLD/FLU DRINK POWDER,01-04-2022,2022-04-01,2022,4
9533,3,4.5999999,COLD/FLU DRINK POWDER,01-04-2022,2022-04-01,2022,4
9534,9,4.0,COLD/FLU DRINK POWDER,01-04-2022,2022-04-01,2022,4
9535,4,4.0,COLD/FLU DRINK POWDER,01-04-2022,2022-04-01,2022,4
9536,2,3.99,COLD/FLU DRINK POWDER,01-04-2022,2022-04-01,2022,4
9537,11,4.4000001,COLD/FLU DRINK POWDER,01-04-2022,2022-04-01,2022,4
9538,12,4.3899999,COLD/FLU DRINK POWDER,01-04-2022,2022-04-01,2022,4
9539,2,4.4000001,COLD/FLU DRINK POWDER,01-04-2022,2022-04-01,2022,4
9540,3,4.79,COLD/FLU DRINK POWDER,01-04-2022,2022-04-01,2022,4
9541,8,5.1599998,COLD/FLU DRINK POWDER,01-04-2022,2022-04-01,2022,4
9542,12,2.99,COLD/FLU DRINK POWDER,01-04-2022,2022-04-01,2022,4
9543,8,4.0,COLD/FLU DRINK POWDER,01-04-2022,2022-04-01,2022,4
9544,3,4.5999999,COLD/FLU DRINK POWDER,01-04-2022,2022-04-01,2022,4
9545,4,4.79,COLD/FLU DRINK POWDER,01-04-2022,2022-04-01,2022,4
9546,10,4.0,COLD/FLU DRINK POWDER,01-04-2022,2022-04-01,2022,4
9547,11,4.0,COLD/FLU DRINK POWDER,01-04-2022,2022-04-01,2022,4
9548,7,4.1500001,COLD/FLU DRINK POWDER,01-04-2022,2022-04-01,2022,4
9549,5,5.4899998,COLD/FLU DRINK POWDER,01-04-2022,2022-04-01,2022,4
9550,3,4.5999999,COLD/FLU DRINK POWDER,01-04-2022,2022-04-01,2022,4
9551,5,4.0,COLD/FLU DRINK POWDER,01-04-2022,2022-04-01,2022,4
9552,10,4.79,COLD/FLU DRINK POWDER,01-04-2022,2022-04-01,2022,4
9553,10,4.0,COLD/FLU DRINK POWDER,01-04-2022,2022-04-01,2022,4
9554,8,4.6900001,COLD/FLU DRINK POWDER,01-04-2022,2022-04-01,2022,4
9555,11,4.0,COLD/FLU DRINK POWDER,01-04-2022,2022-04-01,2022,4
9556,6,4.79,COLD/FLU DRINK POWDER,01-04-2022,2022-04-01,2022,4
9557,10,4.0,COLD/FLU DRINK POWDER,01-04-2022,2022-04-01,2022,4
9558,3,4.79,COLD/FLU DRINK POWDER,01-04-2022,2022-04-01,2022,4
